IM,DCR,P,Upper,Lower
3.4,8.170566468392733,0.9999999999999404,1.0,0.9999999999308077
3.4099999999999997,8.201907543109781,0.9999999999999462,1.0,0.9999999999366914
3.42,8.233276534657714,0.9999999999999514,1.0,0.9999999999420701
3.4299999999999997,8.264673386165896,0.9999999999999561,1.0,0.9999999999469875
3.44,8.2960980410451,0.9999999999999604,1.0,0.9999999999514835
3.4499999999999997,8.327550442985277,0.9999999999999641,1.0,0.9999999999555944
3.46,8.359030535953389,0.9999999999999677,1.0,0.9999999999593537
3.4699999999999998,8.390538264191232,0.9999999999999708,1.0,0.9999999999627918
3.48,8.422073572213321,0.9999999999999736,1.0,0.9999999999659361
3.4899999999999998,8.453636404804755,0.9999999999999761,1.0,0.9999999999688123
3.5,8.485226707019144,0.9999999999999785,1.0,0.9999999999714432
3.51,8.516844424176524,0.9999999999999805,1.0,0.99999999997385
3.52,8.54848950186132,0.9999999999999823,1.0,0.999999999976052
3.53,8.580161885920317,0.999999999999984,1.0,0.9999999999780668
3.54,8.611861522460647,0.9999999999999856,1.0,0.9999999999799104
3.55,8.643588357847822,0.999999999999987,1.0,0.9999999999815976
3.56,8.675342338703754,0.9999999999999882,1.0,0.9999999999831416
3.57,8.707123411904819,0.9999999999999893,1.0,0.9999999999845549
3.58,8.73893152457994,0.9999999999999903,1.0,0.9999999999858485
3.59,8.770766624108672,0.9999999999999912,1.0,0.9999999999870327
3.5999999999999996,8.802628658119328,0.9999999999999921,1.0,0.9999999999881168
3.61,8.834517574487116,0.9999999999999929,1.0,0.9999999999891094
3.6199999999999997,8.866433321332277,0.9999999999999936,1.0,0.9999999999900183
3.63,8.898375847018288,0.9999999999999941,1.0,0.9999999999908505
3.6399999999999997,8.930345100150028,0.9999999999999947,1.0,0.9999999999916127
3.65,8.962341029572006,0.9999999999999952,1.0,0.9999999999923108
3.6599999999999997,8.994363584366575,0.9999999999999957,1.0,0.9999999999929502
3.67,9.026412713852201,0.999999999999996,1.0,0.9999999999935358
3.6799999999999997,9.058488367581699,0.9999999999999964,1.0,0.9999999999940724
3.69,9.090590495340546,0.9999999999999968,1.0,0.9999999999945639
3.6999999999999997,9.12271904714515,0.9999999999999971,1.0,0.9999999999950143
3.71,9.154873973241193,0.9999999999999973,1.0,0.999999999995427
3.7199999999999998,9.187055224101941,0.9999999999999976,1.0,0.9999999999958052
3.73,9.219262750426616,0.9999999999999978,1.0,0.9999999999961519
3.7399999999999998,9.251496503138737,0.999999999999998,1.0,0.9999999999964695
3.75,9.283756433384532,0.9999999999999982,1.0,0.9999999999967607
3.76,9.316042492531302,0.9999999999999983,1.0,0.9999999999970276
3.77,9.348354632165872,0.9999999999999986,1.0,0.9999999999972723
3.78,9.38069280409298,0.9999999999999987,1.0,0.9999999999974967
3.79,9.413056960333762,0.9999999999999988,1.0,0.9999999999977024
3.8,9.445447053124179,0.9999999999999989,1.0,0.999999999997891
3.81,9.477863034913515,0.999999999999999,1.0,0.9999999999980641
3.82,9.51030485836285,0.9999999999999991,1.0,0.9999999999982228
3.83,9.54277247634358,0.9999999999999992,1.0,0.9999999999983682
3.84,9.575265841935918,0.9999999999999992,1.0,0.9999999999985018
3.8499999999999996,9.607784908427444,0.9999999999999993,1.0,0.9999999999986242
3.86,9.640329629311644,0.9999999999999993,1.0,0.9999999999987366
3.8699999999999997,9.672899958286468,0.9999999999999994,1.0,0.9999999999988396
3.88,9.705495849252912,0.9999999999999994,1.0,0.9999999999989342
3.8899999999999997,9.738117256313602,0.9999999999999996,1.0,0.999999999999021
3.9,9.770764133771399,0.9999999999999996,1.0,0.9999999999991006
3.9099999999999997,9.803436436128008,0.9999999999999997,1.0,0.9999999999991738
3.92,9.836134118082613,0.9999999999999997,1.0,0.9999999999992408
3.9299999999999997,9.868857134530513,0.9999999999999997,1.0,0.9999999999993024
3.94,9.901605440561786,0.9999999999999997,1.0,0.999999999999359
3.9499999999999997,9.934378991459935,0.9999999999999998,1.0,0.9999999999994109
3.96,9.967177742700589,0.9999999999999998,1.0,0.9999999999994585
3.9699999999999998,10.000001649950184,0.9999999999999998,1.0,0.9999999999995023
3.98,10.032850669064665,0.9999999999999998,1.0,0.9999999999995426
3.9899999999999998,10.065724756088207,0.9999999999999998,1.0,0.9999999999995794
4.0,10.098623867251934,0.9999999999999999,1.0,0.9999999999996133
4.01,10.131547958972673,0.9999999999999999,1.0,0.9999999999996445
4.02,10.16449698785169,0.9999999999999999,1.0,0.9999999999996732
4.03,10.197470910673461,0.9999999999999999,1.0,0.9999999999996994
4.04,10.230469684404436,0.9999999999999999,1.0,0.9999999999997236
4.05,10.263493266191844,0.9999999999999999,1.0,0.9999999999997458
4.06,10.296541613362463,0.9999999999999999,1.0,0.9999999999997661
4.07,10.32961468342145,0.9999999999999999,1.0,0.9999999999997848
4.08,10.36271243405114,0.9999999999999999,1.0,0.999999999999802
4.09,10.395834823109892,0.9999999999999999,1.0,0.9999999999998179
4.1,10.42898180863091,0.9999999999999999,1.0,0.9999999999998325
4.109999999999999,10.462153348821113,0.9999999999999999,1.0,0.9999999999998458
4.12,10.49534940205998,1.0,1.0,0.9999999999998581
4.13,10.528569926898417,1.0,1.0,0.9999999999998694
4.14,10.561814882057654,1.0,1.0,0.9999999999998798
4.1499999999999995,10.595084226428122,1.0,1.0,0.9999999999998894
4.16,10.628377919068365,1.0,1.0,0.9999999999998982
4.17,10.661695919203927,1.0,1.0,0.9999999999999063
4.18,10.695038186226299,1.0,1.0,0.9999999999999136
4.1899999999999995,10.728404679691831,1.0,1.0,0.9999999999999205
4.2,10.761795359320683,1.0,1.0,0.9999999999999268
4.21,10.795210184995753,1.0,1.0,0.9999999999999326
4.22,10.828649116761657,1.0,1.0,0.9999999999999379
4.2299999999999995,10.862112114823683,1.0,1.0,0.9999999999999428
4.24,10.89559913954677,1.0,1.0,0.9999999999999474
4.25,10.929110151454486,1.0,1.0,0.9999999999999515
4.26,10.962645111228033,1.0,1.0,0.9999999999999553
4.27,10.996203979705236,1.0,1.0,0.9999999999999588
4.28,11.029786717879569,1.0,1.0,0.999999999999962
4.29,11.063393286899155,1.0,1.0,0.999999999999965
4.3,11.097023648065806,1.0,1.0,0.9999999999999678
4.31,11.13067776283406,1.0,1.0,0.9999999999999704
4.32,11.164355592810223,1.0,1.0,0.9999999999999726
4.33,11.198057099751413,1.0,1.0,0.9999999999999748
4.34,11.231782245564633,1.0,1.0,0.9999999999999768
4.35,11.265530992305829,1.0,1.0,0.9999999999999786
4.36,11.299303302178986,1.0,1.0,0.9999999999999802
4.37,11.333099137535175,1.0,1.0,0.9999999999999818
4.38,11.366918460871682,1.0,1.0,0.9999999999999832
4.39,11.400761234831094,1.0,1.0,0.9999999999999845
4.3999999999999995,11.434627422200403,1.0,1.0,0.9999999999999857
4.41,11.468516985910123,1.0,1.0,0.9999999999999868
4.42,11.502429889033406,1.0,1.0,0.9999999999999878
4.43,11.536366094785189,1.0,1.0,0.9999999999999888
4.4399999999999995,11.570325566521316,1.0,1.0,0.9999999999999897
4.45,11.604308267737684,1.0,1.0,0.9999999999999905
4.46,11.638314162069394,1.0,1.0,0.9999999999999912
4.47,11.672343213289913,1.0,1.0,0.9999999999999919
4.4799999999999995,11.706395385310241,1.0,1.0,0.9999999999999925
4.49,11.740470642178074,1.0,1.0,0.9999999999999931
4.5,11.77456894807699,1.0,1.0,0.9999999999999936
4.51,11.808690267325625,1.0,1.0,0.9999999999999941
4.52,11.842834564376885,1.0,1.0,0.9999999999999946
4.53,11.877001803817128,1.0,1.0,0.999999999999995
4.54,11.911191950365364,1.0,1.0,0.9999999999999953
4.55,11.94540496887249,1.0,1.0,0.9999999999999957
4.56,11.979640824320484,1.0,1.0,0.999999999999996
4.57,12.013899481821651,1.0,1.0,0.9999999999999963
4.58,12.048180906617832,1.0,1.0,0.9999999999999967
4.59,12.08248506407966,1.0,1.0,0.9999999999999969
4.6,12.116811919705793,1.0,1.0,0.9999999999999971
4.61,12.151161439122166,1.0,1.0,0.9999999999999973
4.62,12.185533588081242,1.0,1.0,0.9999999999999976
4.63,12.219928332461283,1.0,1.0,0.9999999999999978
4.64,12.25434563826561,1.0,1.0,0.9999999999999979
4.6499999999999995,12.288785471621875,1.0,1.0,0.9999999999999981
4.66,12.323247798781349,1.0,1.0,0.9999999999999982
4.67,12.357732586118189,1.0,1.0,0.9999999999999983
4.68,12.392239800128744,1.0,1.0,0.9999999999999984
4.6899999999999995,12.42676940743085,1.0,1.0,0.9999999999999986
4.7,12.461321374763124,1.0,1.0,0.9999999999999987
4.71,12.495895668984268,1.0,1.0,0.9999999999999988
4.72,12.530492257072396,1.0,1.0,0.9999999999999989
4.7299999999999995,12.56511110612434,1.0,1.0,0.999999999999999
4.74,12.599752183354976,1.0,1.0,0.999999999999999
4.75,12.634415456096546,1.0,1.0,0.9999999999999991
4.76,12.669100891798006,1.0,1.0,0.9999999999999992
4.77,12.703808458024355,1.0,1.0,0.9999999999999992
4.78,12.738538122455978,1.0,1.0,0.9999999999999993
4.79,12.773289852887991,1.0,1.0,0.9999999999999993
4.8,12.808063617229614,1.0,1.0,0.9999999999999994
4.81,12.842859383503507,1.0,1.0,0.9999999999999994
4.82,12.87767711984515,1.0,1.0,0.9999999999999994
4.83,12.912516794502197,1.0,1.0,0.9999999999999996
4.84,12.947378375833866,1.0,1.0,0.9999999999999996
4.85,12.982261832310304,1.0,1.0,0.9999999999999996
4.86,13.01716713251198,1.0,1.0,0.9999999999999997
4.87,13.052094245129064,1.0,1.0,0.9999999999999997
4.88,13.087043138960821,1.0,1.0,0.9999999999999997
4.89,13.122013782915019,1.0,1.0,0.9999999999999997
4.8999999999999995,13.157006146007316,1.0,1.0,0.9999999999999998
4.91,13.192020197360675,1.0,1.0,0.9999999999999998
4.92,13.227055906204763,1.0,1.0,0.9999999999999998
4.93,13.262113241875383,1.0,1.0,0.9999999999999998
4.9399999999999995,13.29719217381389,1.0,1.0,0.9999999999999998
4.95,13.332292671566599,1.0,1.0,0.9999999999999998
4.96,13.367414704784224,1.0,1.0,0.9999999999999998
4.97,13.402558243221316,1.0,1.0,0.9999999999999999
4.9799999999999995,13.437723256735687,1.0,1.0,0.9999999999999999
4.99,13.472909715287875,1.0,1.0,0.9999999999999999
5.0,13.508117588940538,1.0,1.0,0.9999999999999999
