IM,DCR,P,Upper,Lower
2.8299999999999996,9.80141161846444,0.9999999999998955,1.0,0.9999999998872614
2.84,9.843859276068375,0.9999999999999059,1.0,0.9999999998970026
2.8499999999999996,9.886340594468017,0.9999999999999151,1.0,0.99999999990589
2.86,9.928855482107382,0.9999999999999235,1.0,0.9999999999139992
2.8699999999999997,9.971403847998904,0.9999999999999309,1.0,0.9999999999213997
2.88,10.013985601717929,0.9999999999999377,1.0,0.999999999928154
2.8899999999999997,10.056600653397286,0.9999999999999438,1.0,0.9999999999343195
2.9,10.099248913721947,0.9999999999999494,1.0,0.9999999999399483
2.9099999999999997,10.141930293923721,0.9999999999999543,1.0,0.9999999999450876
2.92,10.18464470577606,0.9999999999999588,1.0,0.9999999999497806
2.9299999999999997,10.227392061588885,0.9999999999999628,1.0,0.9999999999540667
2.94,10.27017227420353,0.9999999999999664,1.0,0.9999999999579817
2.9499999999999997,10.312985256987698,0.9999999999999697,1.0,0.9999999999615582
2.96,10.35583092383053,0.9999999999999726,1.0,0.9999999999648257
2.9699999999999998,10.398709189137701,0.9999999999999752,1.0,0.9999999999678114
2.98,10.4416199678266,0.9999999999999777,1.0,0.99999999997054
2.9899999999999998,10.484563175321554,0.9999999999999798,1.0,0.9999999999730339
3.0,10.527538727549137,0.9999999999999818,1.0,0.9999999999753136
3.01,10.5705465409335,0.9999999999999835,1.0,0.9999999999773977
3.02,10.613586532391809,0.9999999999999851,1.0,0.9999999999793033
3.03,10.656658619329686,0.9999999999999865,1.0,0.9999999999810459
3.04,10.699762719636762,0.9999999999999878,1.0,0.9999999999826397
3.05,10.74289875168223,0.999999999999989,1.0,0.9999999999840974
3.06,10.786066634310501,0.99999999999999,1.0,0.9999999999854309
3.07,10.829266286836878,0.999999999999991,1.0,0.999999999986651
3.08,10.872497629043318,0.9999999999999918,1.0,0.9999999999877673
3.09,10.915760581174197,0.9999999999999926,1.0,0.999999999988789
3.0999999999999996,10.959055063932187,0.9999999999999933,1.0,0.999999999989724
3.11,11.002380998474129,0.9999999999999939,1.0,0.99999999999058
3.1199999999999997,11.04573830640699,0.9999999999999946,1.0,0.9999999999913635
3.13,11.089126909783856,0.999999999999995,1.0,0.9999999999920809
3.1399999999999997,11.132546731099973,0.9999999999999954,1.0,0.9999999999927379
3.15,11.17599769328885,0.9999999999999959,1.0,0.9999999999933396
3.1599999999999997,11.219479719718372,0.9999999999999963,1.0,0.9999999999938906
3.17,11.262992734187014,0.9999999999999967,1.0,0.9999999999943954
3.1799999999999997,11.306536660920045,0.999999999999997,1.0,0.9999999999948578
3.19,11.350111424565826,0.9999999999999972,1.0,0.9999999999952816
3.1999999999999997,11.3937169501921,0.9999999999999976,1.0,0.9999999999956699
3.21,11.437353163282383,0.9999999999999978,1.0,0.9999999999960257
3.2199999999999998,11.48101998973235,0.999999999999998,1.0,0.9999999999963519
3.23,11.524717355846288,0.9999999999999981,1.0,0.999999999996651
3.2399999999999998,11.568445188333584,0.9999999999999983,1.0,0.9999999999969251
3.25,11.612203414305256,0.9999999999999984,1.0,0.9999999999971765
3.26,11.655991961270514,0.9999999999999986,1.0,0.999999999997407
3.27,11.699810757133386,0.9999999999999988,1.0,0.9999999999976185
3.28,11.743659730189348,0.9999999999999989,1.0,0.9999999999978123
3.29,11.787538809122026,0.999999999999999,1.0,0.9999999999979903
3.3,11.831447922999908,0.999999999999999,1.0,0.9999999999981535
3.31,11.875387001273122,0.9999999999999991,1.0,0.9999999999983032
3.32,11.91935597377022,0.9999999999999992,1.0,0.9999999999984407
3.33,11.963354770695021,0.9999999999999993,1.0,0.9999999999985668
3.34,12.007383322623493,0.9999999999999993,1.0,0.9999999999986826
3.3499999999999996,12.051441560500633,0.9999999999999994,1.0,0.9999999999987889
3.36,12.095529415637444,0.9999999999999994,1.0,0.9999999999988864
3.3699999999999997,12.13964681970788,0.9999999999999996,1.0,0.999999999998976
3.38,12.183793704745879,0.9999999999999996,1.0,0.9999999999990583
3.3899999999999997,12.227970003142387,0.9999999999999996,1.0,0.9999999999991339
3.4,12.272175647642461,0.9999999999999997,1.0,0.9999999999992033
3.4099999999999997,12.316410571342342,0.9999999999999997,1.0,0.9999999999992671
3.42,12.36067470768664,0.9999999999999997,1.0,0.9999999999993257
3.4299999999999997,12.404967990465458,0.9999999999999998,1.0,0.9999999999993795
3.44,12.449290353811644,0.9999999999999998,1.0,0.999999999999429
3.4499999999999997,12.493641732197984,0.9999999999999998,1.0,0.9999999999994744
3.46,12.538022060434502,0.9999999999999998,1.0,0.9999999999995163
3.4699999999999998,12.58243127366572,0.9999999999999998,1.0,0.9999999999995547
3.48,12.626869307368011,0.9999999999999998,1.0,0.99999999999959
